2459396.5,24051587.378644153,-59723404.80310798,-137788673.31837824
2459396.5006944444,24052877.59337886,-59723230.0486706,-137788476.13367385
2459396.501388889,24054164.08447182,-59723084.14003064,-137788275.2596445
2459396.502083333,24055448.732653446,-59722967.229066074,-137788070.47981432
2459396.5027777776,24056733.42622091,-59722879.34582371,-137787861.59400526
2459396.503472222,24058020.05312308,-59722820.39841508,-137787648.41917303
2459396.504166667,24059310.49304811,-59722790.1734088,-137787430.7901735
2459396.5048611113,24060606.60954148,-59722788.336718336,-137787208.56045648
2459396.5055555557,24061910.242182802,-59722814.43498404,-137786981.60268438
2459396.50625,24063223.19884951,-59722867.897446595,-137786749.80927292
2459396.5069444445,24064547.24809692,-59722948.038308755,-137786513.0928521
2459396.507638889,24065884.111684598,-59723054.059580564,-137786271.38664338
2459396.5083333333,24067235.457278945,-59723185.05440191,-137786024.64475286
2459396.5090277777,24068602.891364064,-59723340.01083443,-137785772.84237623
2459396.509722222,24069987.952392243,-59723517.81611269,-137785515.97591534
2459396.5104166665,24071392.10420661,-59723717.26134201,-137785254.06300372
2459396.511111111,24072816.72976849,-59723937.04662799,-137784987.1424397
2459396.511805556,24074263.12522172,-59724175.78661942,-137784715.27402744
2459396.5125,24075732.494326152,-59724432.016443565,-137784438.53832388
2459396.5131944446,24077225.943290785,-59724704.1980096,-137784157.0362934
2459396.513888889,24078744.476036686,-59724990.72665248,-137783870.88886946
2459396.5145833334,24080288.98991701,-59725289.93808689,-137783580.23642597
2459396.515277778,24081860.271919742,-59725600.115637295,-137783285.2381593
2459396.515972222,24083458.995375603,-59725919.49770824,-137782986.0713844
2459396.5166666666,24085085.717190664,-59726246.2854556,-137782682.93074834
2459396.517361111,24086740.87561925,-59726578.6506183,-137782376.0273651
2459396.5180555554,24088424.788589127,-59726914.74346786,-137782065.58787614
2459396.51875,24090137.652586706,-59727252.700832404,-137781751.85344285
2459396.519444444,24091879.542105626,-59727590.65415089,-137781435.0786757
2459396.520138889,24093650.409657735,-59727926.737513795,-137781115.5305072
2459396.5208333335,24095450.086341456,-59728259.09564648,-137780793.4870145
2459396.521527778,24097278.28295771,-59728585.8917933,-137780469.23619917
2459396.5222222223,24099134.59166028,-59728905.31546142,-137780143.07473093
2459396.5229166667,24101018.488123123,-59729215.58998603,-137779815.30666262
2459396.523611111,24102929.334204473,-59729514.97988118,-137779486.2421235
2459396.5243055555,24104866.381083988,-59729801.79794297,-137779156.19599798
2459396.525,24106828.772847224,-59730074.41207514,-137778825.48659638
2459396.5256944443,24108815.55048961,-59730331.25181122,-137778494.43432504
2459396.5263888887,24110825.65631062,-59730570.81450947,-137778163.36036104
2459396.527083333,24112857.938667964,-59730791.67120192,-137777832.58533826
2459396.527777778,24114911.157061342,-59730992.47208103,-137777502.42804936
2459396.5284722224,24116983.987515025,-59731171.951611355,-137777173.20416978
2459396.529166667,24119075.028229576,-59731328.93325692,-137776845.2250065
2459396.529861111,24121182.805473104,-59731462.33381679,-137776518.79627764
2459396.5305555556,24123305.779684775,-59731571.167365395,-137776194.21692467
2459396.53125,24125442.351763353,-59731654.54879459,-137775871.7779608
2459396.5319444444,24127590.869516518,-59731711.69695726,-137775551.761359
2459396.532638889,24129749.63424739,-59731741.93741327,-137775234.4389807
2459396.533333333,24131916.90745698,-59731744.70477926,-137774920.07154787
2459396.5340277776,24134090.9176426,-59731719.54468469,-137774608.90766057
2459396.534722222,24136269.867174402,-59731666.11533622,-137774301.18286037
2459396.535416667,24138451.939232618,-59731584.18869293,-137773997.1187422
2459396.5361111113,24140635.304789983,-59731473.651253924,-137773696.92211565
2459396.5368055557,24142818.129624322,-59731334.50445962,-137773400.78421703
2459396.5375,24144998.58134665,-59731166.86470706,-137773108.87997353
2459396.5381944445,24147174.836430546,-59730970.96297896,-137772821.36732155
2459396.538888889,24149345.087228116,-59730747.14408507,-137772538.38658
2459396.5395833333,24151507.54895723,-59730495.86551406,-137772260.0598819
2459396.5402777777,24153660.466644228,-59730217.6958933,-137771986.49066454
2459396.540972222,24155802.122004665,-59729913.31305361,-137771717.76322168
2459396.5416666665,24157930.840243537,-59729583.50169588,-137771453.9423198
2459396.542361111,24160044.99675437,-59729229.150657035,-137771195.07288107
2459396.543055556,24162143.023695584,-59728851.24977283,-137770941.17973495
2459396.54375,24164223.41641979,-59728450.88633643,-137770692.26744214
2459396.5444444446,24166284.739730496,-59728029.241152965,-137770448.3201932
2459396.545138889,24168325.63393879,-59727587.584192194,-137770209.30178374
2459396.5458333334,24170344.820690975,-59727127.269843414,-137769975.1556695
2459396.546527778,24172341.108537108,-59726649.73177927,-137769745.80510348
2459396.547222222,24174313.398208823,-59726156.4774388,-137769521.15335613
2459396.5479166666,24176260.687575113,-59725649.082142174,-137769301.08402142
2459396.548611111,24178182.07624383,-59725129.18285374,-137769085.46140876
2459396.5493055554,24180076.769777566,-59724598.47161342,-137768874.13102183
2459396.55,24181944.08349307,-59724058.68866004,-137768666.92012405
2459396.550694444,24183783.445815086,-59723511.61527374,-137768463.63839027
2459396.551388889,24185594.401157312,-59722959.06636822,-137768264.0786425
2459396.5520833335,24187376.61230566,-59722402.88286681,-137768068.01766837
2459396.552777778,24189129.86228189,-59721844.923899144,-137767875.21711907
2459396.5534722223,24190854.05566946,-59721287.05885834,-137767685.42448294
2459396.5541666667,24192549.219386626,-59720731.159359865,-137767498.37413085
2459396.554861111,24194215.50289653,-59720179.09114584,-137767313.78842807
2459396.5555555555,24195853.17784795,-59719632.70597908,-137767131.3789074
2459396.55625,24197462.637144998,-59719093.833572045,-137766950.84749714
2459396.5569444443,24199044.393448435,-59718564.27359526,-137766771.88779694
2459396.5576388887,24200599.07711587,-59718045.78780979,-137766594.18639618
2459396.558333333,24202127.433592264,-59717540.09236697,-137766417.42422545
2459396.559027778,24203630.32026606,-59717048.85031643,-137766241.27793542
2459396.5597222224,24205108.702810463,-59716573.6643619,-137766065.42129466
2459396.560416667,24206563.651032064,-59716116.06990143,-137765889.52659976
2459396.561111111,24207996.334252343,-59715677.528385565,-137765713.2660891
2459396.5618055556,24209408.016250107,-59715259.421024434,-137765536.31335464
2459396.5625,24210800.049794167,-59714863.04287086,-137765358.34474358
2459396.5631944444,24212173.870797988,-59714489.59730365,-137765179.04074353
2459396.563888889,24213530.99212813,-59714140.19093212,-137764998.08734548
2459396.564583333,24214872.997099295,-59713815.82893884,-137764815.17737782
2459396.5652777776,24216201.532688905,-59713517.410876125,-137764630.0118068
2459396.565972222,24217518.302503657,-59713245.72692744,-137764442.3009973
2459396.566666667,24218825.059530407,-59713001.45464358,-137764251.76593044
2459396.5673611113,24220123.598702934,-59712785.15616078,-137764058.1393729
2459396.5680555557,24221415.749315284,-59712597.27590646,-137763861.1669939
2459396.56875,24222703.367311772,-59712438.13879611,-137763660.6084265
2459396.5694444445,24223988.32748292,-59712307.948924474,-137763456.23827013
2459396.570138889,24225272.515596103,-59712206.78875219,-137763247.8470298
2459396.5708333333,24226557.820489023,-59712134.61878921,-137763035.2419907
2459396.5715277777,24227846.12615362,-59712091.27777461,-137762818.24802348
2459396.572222222,24229139.30383889,-59712076.48335258,-137762596.708319
2459396.5729166665,24230439.204200163,-59712089.83324296,-137762370.48504838
2459396.573611111,24231747.649522908,-59712130.806904696,-137762139.45994666
2459396.574305556,24233066.426050685,-59712198.76768881,-137761903.53481695
2459396.575,24234397.276445996,-59712292.96547711,-137761662.63195276
2459396.5756944446,24235741.892414562,-59712412.53980089,-137761416.69447577
2459396.576388889,24237101.907524142,-59712556.52343254,-137761165.68658745
2459396.5770833334,24238478.89024913,-59712723.84644091,-137760909.5937318
2459396.577777778,24239874.33727338,-59712913.34069902,-137760648.42266756
2459396.578472222,24241289.667083733,-59713123.74482978,-137760382.20144898
2459396.5791666666,24242726.213886324,-59713353.7095736,-137760110.9793132
2459396.579861111,24244185.221878402,-59713601.80355734,-137759834.82647458
2459396.5805555554,24245667.83990659,-59713866.519442104,-137759553.83382484
2459396.58125,24247175.116541993,-59714146.28042378,-137759268.11254063
2459396.581944444,24248707.995600794,-59714439.44705672,-137758977.7935984
2459396.582638889,24250267.31213654,-59714744.324368566,-137758683.0271995
2459396.5833333335,24251853.788928304,-59715059.16923088,-137758383.98210686
2459396.584027778,24253468.03348509,-59715382.19794767,-137758080.8448974
2459396.5847222223,24255110.53558421,-59715711.594022244,-137757773.8191326
2459396.5854166667,24256781.66535703,-59716045.516059875,-137757463.12445337
2459396.586111111,24258481.67193163,-59716382.105764136,-137757148.9956024
2459396.5868055555,24260210.682637643,-59716719.495982155,-137756831.68138108
2459396.5875,24261968.702774376,-59717055.81875522,-137756511.4435462
2459396.5881944443,24263755.615938578,-59717389.21333091,-137756188.55565324
2459396.5888888887,24265571.184904404,-59717717.83409366,-137755863.30185282
2459396.589583333,24267415.05304365,-59718039.85837273,-137755535.97564772
2459396.590277778,24269286.74627079,-59718353.494087815,-137755206.87861708
2459396.5909722224,24271185.675493687,-59718656.98719529,-137754876.31911573
2459396.591666667,24273111.139547635,-59718948.628900975,-137754544.61095482
2459396.592361111,24275062.328588143,-59719226.76260801,-137754212.0720717
2459396.5930555556,24277038.32791515,-59719489.790571906,-137753879.0231952
2459396.59375,24279038.122200225,-59719736.18023846,-137753545.78651252
2459396.5944444444,24281060.600086756,-59719964.47024362,-137753212.6843449
2459396.595138889,24283104.559132878,-59720173.27605761,-137752880.03783625
2459396.595833333,24285168.71106641,-59720361.29525946,-137752548.1656612
2459396.5965277776,24287251.68732154,-59720527.31243078,-137752217.38275608
2459396.597222222,24289352.04482807,-59720670.20366113,-137751887.99907848
2459396.597916667,24291468.272024125,-59720788.94065922,-137751560.3183975
2459396.5986111113,24293598.795065936,-59720882.59446712,-137751234.63711956
2459396.5993055557,24295741.98420846,-59720950.33877602,-137750911.24315113
2459396.6,24297896.160333488,-59720991.45284412,-137750590.41480234
2459396.6006944445,24300059.601602595,-59721005.32401744,-137750272.41973206
2459396.601388889,24302230.550214898,-59720991.449856214,-137749957.5139379
2459396.6020833333,24304407.219250314,-59720949.4398685,-137749645.94079146
2459396.6027777777,24306587.79958126,-59720879.01685388,-137749337.93012112
2459396.603472222,24308770.466836188,-59720780.01785878,-137749033.69734347
2459396.6041666665,24310953.388399955,-59720652.39474519,-137748733.44264507
2459396.604861111,24313134.730436046,-59720496.21437326,-137748437.3502156
2459396.605555556,24315312.664916735,-59720311.658397876,-137748145.5875343
2459396.60625,24317485.376645815,-59720099.02267824,-137747858.30471098
2459396.6069444446,24319651.070260134,-59719858.71629875,-137747575.63388392
2459396.607638889,24321807.97719334,-59719591.26019898,-137747297.68867624
2459396.6083333334,24323954.362585694,-59719297.285409704,-137747024.5637128
2459396.609027778,24326088.532121465,-59718977.53089223,-137746756.33420023
2459396.609722222,24328208.838774957,-59718632.8409778,-137746493.05557317
2459396.6104166666,24330313.689442966,-59718264.16240478,-137746234.7632077
2459396.611111111,24332401.55144134,-59717872.54095187,-137745981.47220623
2459396.6118055554,24334470.958840225,-59717459.11766681,-137745733.17725605
2459396.6125,24336520.51861143,-59717025.12469186,-137745489.85256383
2459396.613194444,24338548.91655953,-59716571.8806893,-137745251.45186907
2459396.613888889,24340554.92300705,-59716100.78587257,-137745017.90853888
2459396.6145833335,24342537.398202702,-59715613.31665153,-137744789.13574582
2459396.615277778,24344495.297421232,-59715111.01990354,-137744565.02673078
2459396.6159722223,24346427.675722864,-59714595.506885186,-137744345.45515227
2459396.6166666667,24348333.69234057,-59714068.446803,-137744130.2755228
2459396.617361111,24350212.61466396,-59713531.56006555,-137743919.32373217
2459396.6180555555,24352063.82179004,-59712986.61124222,-137743712.41765845
2459396.61875,24353886.807612497,-59712435.401758164,-137743509.3578641
2459396.6194444443,24355681.183423474,-59711879.76235787,-137743309.92837605
2459396.6201388887,24357446.680004872,-59711321.54537333,-137743113.89754772
2459396.620833333,24359183.149189077,-59710762.6168348,-137742921.01899877
2459396.621527778,24360890.56487285,-59710204.84846563,-137742731.03262925
2459396.6222222224,24362569.02347198,-59709650.10960341,-137742543.66570303
2459396.622916667,24364218.743808717,-59709100.25909155,-137742358.63399577
2459396.623611111,24365840.066428233,-59708557.137186624,-137742175.6430009
2459396.6243055556,24367433.452344876,-59708022.5575257,-137741994.38918772
2459396.625,24368999.481223617,-59707498.29919936,-137741814.56130445
2459396.6256944444,24370538.849006195,-59706986.09897298,-137741635.84171927
2459396.626388889,24372052.3649958,-59706487.643699355,-137741457.9077924
2459396.627083333,24373540.94841793,-59706004.56296268,-137741280.43327054
2459396.6277777776,24375005.62447866,-59705538.42199127,-137741103.08969754
2459396.628472222,24376447.51994434,-59705090.71487463,-137740925.54783294
2459396.629166667,24377867.858269952,-59704662.85811659,-137740747.47907132
2459396.6298611113,24379267.954304714,-59704256.18455322,-137740568.55685535
2459396.6305555557,24380649.20860599,-59703871.93766147,-137740388.45807594
2459396.63125,24382013.10139315,-59703511.266280055,-137740206.8644523
2459396.6319444445,24383361.18617375,-59703175.21976213,-137740023.46388704
2459396.632638889,24384695.08307539,-59702864.74357546,-137739837.9517892
2459396.6333333333,24386016.471915405,-59702580.67536301,-137739650.03236112
2459396.6340277777,24387327.085041236,-59702323.74147468,-137739459.41984344
2459396.634722222,24388628.699973214,-59702094.55397812,-137739265.83971408
2459396.6354166665,24389923.131880842,-59701893.60815508,-137739069.0298372
2459396.636111111,24391212.225922886,-59701721.28048747,-137738868.74155784
2459396.636805556,24392497.849481326,-59701577.82713686,-137738664.74073866
2459396.6375,24393781.884317182,-59701463.38291883,-137738456.8087364
2459396.6381944446,24395066.218677692,-59701377.96077374,-137738244.7433132
2459396.638888889,24396352.73938209,-59701321.45173422,-137738028.3594815
2459396.6395833334,24397643.323913768,-59701293.62538869,-137737807.49027845
2459396.640277778,24398939.832547475,-59701294.13084065,-137737581.98746735
2459396.640972222,24400244.10053869,-59701322.498161234,-137737351.7221635
2459396.6416666666,24401557.9304046,-59701378.1403329,-137737116.58538178
2459396.642361111,24402883.084325258,-59701460.35568067,-137736876.48850298
2459396.6430555554,24404221.27669532,-59701568.33078573,-137736631.3636568
2459396.64375,24405574.166856475,-59701701.14387527,-137736381.16401935
2459396.644444444,24406943.352042396,-59701857.768679954,-137736125.86402196
2459396.645138889,24408330.360567775,-59702037.078748904,-137735865.45947072
2459396.6458333335,24409736.645293877,-59702237.852209084,-137735599.96757412
2459396.646527778,24411163.57740321,-59702458.776953585,-137735329.42687768
2459396.6472222223,24412612.440515466,-59702698.45624036,-137735053.8971055
2459396.6479166667,24414084.42517659,-59702955.41467979,-137734773.45890668
2459396.648611111,24415580.62375161,-59703228.10458628,-137734488.2135092
2459396.6493055555,24417102.025750842,-59703514.91266615,-137734198.28227934
2459396.65,24418649.513616394,-59703814.16701053,-137733903.80619034
2459396.6506944443,24420223.85899439,-59704124.14435964,-137733604.9452013
2459396.6513888887,24421825.71951492,-59704443.077601194,-137733301.87754884
2459396.652083333,24423455.636098407,-59704769.16346447,-137732994.7989559
2459396.652777778,24425114.03080392,-59705100.570368685,-137732683.92176098
2459396.6534722224,24426801.20523045,-59705435.44638308,-137732369.4739734
2459396.654166667,24428517.339478564,-59705771.92725516,-137732051.6982586
2459396.654861111,24430262.49167497,-59706108.14446336,-137731730.85086095
2459396.6555555556,24432036.59805868,-59706442.2332495,-137731407.20046917
2459396.65625,24433839.47362283,-59706772.34058862,-137731081.02703157
2459396.6569444444,24435670.81330227,-59707096.633053385,-137730752.6205279
2459396.657638889,24437530.193692714,-59707413.30453303,-137730422.27970517
2459396.658333333,24439417.075284146,-59707720.583769016,-137730090.3107841
2459396.6590277776,24441330.80518738,-59708016.74167118,-137729757.02614436
2459396.659722222,24443270.620329984,-59708300.09838254,-137729422.74299416
2459396.660416667,24445235.6510957,-59708569.03006281,-137729087.78203312
2459396.6611111113,24447224.925379016,-59708821.97536522,-137728752.4661129
2459396.6618055557,24449237.373025823,-59709057.44158369,-137728417.1189034
2459396.6625,24451271.830629837,-59709274.01045198,-137728082.06356964
2459396.6631944445,24453327.04665408,-59709470.34357851,-137727747.62146494
2459396.663888889,24455401.6868474,-59709645.18750548,-137727414.11084557
2459396.6645833333,24457494.339925792,-59709797.37838236,-137727081.84561056
2459396.6652777777,24459603.523489762,-59709925.84624766,-137726751.13407162
2459396.665972222,24461727.690149985,-59710029.618914776,-137726422.27775612
2459396.6666666665,24463865.233835183,-59710107.82546005,-137726095.57024643
2459396.667361111,24466014.496257126,-59710159.69931246,-137725771.29605767
2459396.668055556,24468173.77351049,-59710184.580946095,-137725449.72955728
2459396.66875,24470341.322786015,-59710181.9201769,-137725131.13392755
2459396.6694444446,24472515.369177297,-59710151.27806623,-137724815.76017287
2459396.670138889,24474694.112563696,-59710092.328433104,-137724503.84617406
2459396.6708333334,24476875.73455198,-59710004.85897769,-137724195.61579016
2459396.671527778,24479058.405461546,-59709888.772017434,-137723891.27801034
2459396.672222222,24481240.291338094,-59709744.08483697,-137723591.02615604
2459396.6729166666,24483419.560981285,-59709570.92965212,-137723295.03713626
2459396.673611111,24485594.392971918,-59709369.55318734,-137723003.4707561
2459396.6743055554,24487762.982684143,-59709140.315865315,-137722716.46908188
2459396.675,24489923.549267355,-59708883.69060646,-137722434.15586352
2459396.675694444,24492074.342581205,-59708600.261236,-137722156.63601673
2459396.676388889,24494213.650066838,-59708290.720495254,-137721883.99516776
2459396.6770833335,24496339.803535197,-59707955.86765433,-137721616.29926208
2459396.677777778,24498451.185851637,-59707596.60572341,-137721353.59424102
2459396.6784722223,24500546.237494644,-59707213.93826058,-137721095.90578753
2459396.6791666667,24502623.462964732,-59706808.96577499,-137720843.239145
2459396.679861111,24504681.437016994,-59706382.88172595,-137720595.57901162
2459396.6805555555,24506718.810690116,-59705936.96812021,-137720352.8895118
2459396.68125,24508734.31710241,-59705472.59071192,-137720115.1142493
2459396.6819444443,24510726.77698446,-59704991.193812676,-137719882.17644218
2459396.6826388887,24512695.103917144,-59704494.2947217,-137719653.97914287
2459396.683333333,24514638.30924298,-59703983.477789655,-137719430.40554437
2459396.684027778,24516555.50661899,-59703460.38813312,-137719211.31937358
2459396.6847222224,24518445.916179683,-59702926.72502007,-137718996.56537244
2459396.685416667,24520308.868279267,-59702384.23495074,-137718785.96986714
2459396.686111111,24522143.80678453,-59701834.704461254,-137718579.34142357
2459396.6868055556,24523950.29189093,-59701279.95268163,-137718376.47158858
2459396.6875,24525728.002437882,-59700721.82368215,-137718177.13571462
2459396.6881944444,24527476.73770138,-59700162.178645894,-137717981.0938643
2459396.688888889,24529196.418646406,-59699602.8879071,-137717788.0917919
2459396.689583333,24530887.088624813,-59699045.82289724,-137717597.86199692
2459396.6902777776,24532548.913508773,-59698492.84804279,-137717410.12484515
2459396.690972222,24534182.181254257,-59697945.812658966,-137717224.58975098
2459396.691666667,24535787.30089327,-59697406.54288452,-137717040.95641524
2459396.6923611113,24537364.800958447,-59696876.83370276,-137716858.91611227
2459396.6930555557,24538915.327347413,-59696358.441092685,-137716678.1530178
2459396.69375,24540439.640639387,-59695853.07435337,-137716498.345572
2459396.6944444445,24541938.612879656,-59695362.38864281,-137716319.16786942
2459396.695138889,24543413.223852005,-59694887.97776987,-137716140.29106817
2459396.6958333333,24544864.556861605,-59694431.36727572,-137715961.38481086
2459396.6965277777,24546293.794054773,-59693994.007838435,-137715782.1186504
2459396.697222222,24547702.21130313,-59693577.26903029,-137715602.16347268
2459396.6979166665,24549091.172682766,-59693182.43345542,-137715421.1929096
2459396.698611111,24550462.124579445,-59692810.691290945,-137715238.8847357
2459396.699305556,24551816.589452248,-59692463.13525201,-137715054.92224202
2459396.7,24553156.159288425,-59692140.75599802,-137714868.99558133
2459396.7006944446,24554482.48878249,-59691844.43799441,-137714680.8030792
2459396.701388889,24555797.28827173,-59691574.95584109,-137714490.0525059
2459396.7020833334,24557102.31646087,-59691332.97107721,-137714296.4623042
2459396.702777778,24558399.372966804,-59691119.02946874,-137714099.76276886
2459396.703472222,24559690.29071433,-59690933.55878448,-137713899.69717413
2459396.7041666666,24560976.928213093,-59690776.86706394,-137713696.02284452
2459396.704861111,24562261.161744226,-59690649.14137971,-137713488.5121669
2459396.7055555554,24563544.87748619,-59690550.44709571,-137713276.95353895
2459396.70625,24564829.963607177,-59690480.72762201,-137713061.1522524
2459396.706944444,24566118.302352283,-59690439.804666325,-137712840.93130705
2459396.707638889,24567411.762153454,-59690427.378981054,-137712616.13215286
2459396.7083333335,24568712.18978984,-59690443.031605005,-137712386.61535788
2459396.709027778,24570021.402627025,-59690486.22559711,-137712152.26119846
