ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
498,Ka Band,Sat1,Svalbard,5.439000891521573,5.4525008937343955,0.013500002212822437,"[{'Item1': 77, 'Item2': 3}]",[5],[0.013500002212822437]
499,Ka Band,Sat1,Svalbard,5.509500903077424,5.5155009040609,0.006000000983476639,[],[5],[0.006000000983476639]
502,Ka Band,Sat1,Svalbard,5.722000937908888,5.729000939056277,0.007000001147389412,[],[5],[0.007000001147389412]
503,Ka Band,Sat1,Svalbard,5.793500949628651,5.799500950612128,0.006000000983476639,[],[5],[0.006000000983476639]
508,Ka Band,Sat1,Svalbard,6.161501009948552,6.168501011095941,0.007000001147389412,[],[6],[0.007000001147389412]
509,Ka Band,Sat1,Svalbard,6.2325010215863585,6.240001022815704,0.0075000012293457985,[],[6],[0.0075000012293457985]
513,Ka Band,Sat1,Svalbard,6.50900106690824,6.515501067973673,0.006500001065433025,[],[6],[0.006500001065433025]
515,Ka Band,Sat1,Svalbard,6.650501090101898,6.6580010913312435,0.0075000012293457985,[],[6],[0.0075000012293457985]
516,Ka Band,Sat1,Svalbard,6.721501101739705,6.72900110296905,0.0075000012293457985,[],[6],[0.0075000012293457985]
522,Ka Band,Sat1,Svalbard,7.161001173779368,7.168501175008714,0.0075000012293457985,[],[7],[0.0075000012293457985]
523,Ka Band,Sat1,Svalbard,7.232001185417175,7.2400011867284775,0.008000001311302185,[],[7],[0.008000001311302185]
525,Ka Band,Sat1,Svalbard,7.368001207709312,7.381501209922135,0.013500002212822437,"[{'Item1': 104, 'Item2': 3}]",[7],[0.013500002212822437]
526,Ka Band,Sat1,Svalbard,7.438501219265163,7.452001221477985,0.013500002212822437,"[{'Item1': 105, 'Item2': 3}]",[7],[0.013500002212822437]
530,Ka Band,Sat1,Svalbard,7.721501265652478,7.728501266799867,0.007000001147389412,[],[7],[0.007000001147389412]
536,Ka Band,Sat1,Svalbard,8.161001337692142,8.168501338921487,0.0075000012293457985,[],[8],[0.0075000012293457985]
540,Ka Band,Sat1,Svalbard,8.43800138309598,8.451501385308802,0.013500002212822437,"[{'Item1': 119, 'Item2': 3}]",[8],[0.013500002212822437]
541,Ka Band,Sat1,Svalbard,8.50850139465183,8.515001395717263,0.006500001065433025,[],[8],[0.006500001065433025]
542,Ka Band,Sat1,Svalbard,8.57900140620768,8.586501407437027,0.0075000012293457985,[],[8],[0.0075000012293457985]
543,Ka Band,Sat1,Svalbard,8.650001417845488,8.657501419074833,0.0075000012293457985,[],[8],[0.0075000012293457985]
544,Ka Band,Sat1,Svalbard,8.72150142956525,8.72850143071264,0.007000001147389412,[],[8],[0.007000001147389412]
550,Ka Band,Sat1,Svalbard,9.160501501522958,9.168001502752304,0.0075000012293457985,[],[9],[0.0075000012293457985]
551,Ka Band,Sat1,Svalbard,9.231501513160765,9.239501514472067,0.008000001311302185,[],[9],[0.008000001311302185]
553,Ka Band,Sat1,Svalbard,9.367501535452902,9.381001537665725,0.013500002212822437,"[{'Item1': 132, 'Item2': 3}]",[9],[0.013500002212822437]
554,Ka Band,Sat1,Svalbard,9.438001547008753,9.451501549221575,0.013500002212822437,"[{'Item1': 133, 'Item2': 3}]",[9],[0.013500002212822437]
558,Ka Band,Sat1,Svalbard,9.721001593396068,9.728001594543457,0.007000001147389412,[],[9],[0.007000001147389412]
564,Ka Band,Sat1,Svalbard,10.160501665435731,10.168001666665077,0.0075000012293457985,[],[10],[0.0075000012293457985]
568,Ka Band,Sat1,Svalbard,10.43750171083957,10.451001713052392,0.013500002212822437,"[{'Item1': 147, 'Item2': 3}]",[10],[0.013500002212822437]
569,Ka Band,Sat1,Svalbard,10.50800172239542,10.514501723460853,0.006500001065433025,[],[10],[0.006500001065433025]
570,Ka Band,Sat1,Svalbard,10.57850173395127,10.586001735180616,0.0075000012293457985,[],[10],[0.0075000012293457985]
571,Ka Band,Sat1,Svalbard,10.649501745589077,10.657001746818423,0.0075000012293457985,[],[10],[0.0075000012293457985]
572,Ka Band,Sat1,Svalbard,10.72100175730884,10.727501758374274,0.006500001065433025,[],[10],[0.006500001065433025]
577,Ka Band,Sat1,Svalbard,11.089501817710698,11.09600181877613,0.006500001065433025,[],[11],[0.006500001065433025]
579,Ka Band,Sat1,Svalbard,11.231001840904355,11.239001842215657,0.008000001311302185,[],[11],[0.008000001311302185]
581,Ka Band,Sat1,Svalbard,11.367001863196492,11.380501865409315,0.013500002212822437,"[{'Item1': 160, 'Item2': 3}]",[11],[0.013500002212822437]
592,Ka Band,Sat1,Svalbard,12.160001993179321,12.167501994408667,0.0075000012293457985,[],[12],[0.0075000012293457985]
595,Ka Band,Sat1,Svalbard,12.366502027027309,12.380002029240131,0.013500002212822437,"[{'Item1': 174, 'Item2': 3}]",[12],[0.013500002212822437]
596,Ka Band,Sat1,Svalbard,12.43700203858316,12.450502040795982,0.013500002212822437,"[{'Item1': 175, 'Item2': 3}]",[12],[0.013500002212822437]
597,Ka Band,Sat1,Svalbard,12.50750205013901,12.5145020512864,0.007000001147389412,[],[12],[0.007000001147389412]
598,Ka Band,Sat1,Svalbard,12.57800206169486,12.585502062924206,0.0075000012293457985,[],[12],[0.0075000012293457985]
599,Ka Band,Sat1,Svalbard,12.649002073332667,12.656502074562013,0.0075000012293457985,[],[12],[0.0075000012293457985]
