ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
94,Ka Band,Sat1,ASF,8.160413974618983,8.171585648076181,0.011171673457198494,[],[8],[0.011171673457198494]
51,Ka Band,Sat1,ASF,4.666158765456656,4.677330184533038,0.011171419076382527,[],[4],[0.011171419076382527]
111,Ka Band,Sat1,ASF,9.743146161263512,9.754313793246565,0.011167631983052928,[],[9],[0.011167631983052928]
34,Ka Band,Sat1,ASF,3.083430878181275,3.0945983087766344,0.011167430595359296,[],[3],[0.011167430595359296]
296,Ka Band,Sat1,ASF,26.111802307256372,26.12296695743433,0.011164650177956759,[],[26],[0.011164650177956759]
313,Ka Band,Sat1,ASF,27.69452621955163,27.705688131119704,0.01116191156807389,[],[27],[0.01116191156807389]
225,Ka Band,Sat1,ASF,20.033622285701906,20.044751681060504,0.011129395358597804,[],[20],[0.011129395358597804]
241,Ka Band,Sat1,ASF,21.61630339936275,21.627427374724746,0.01112397536199694,[],[21],[0.01112397536199694]
122,Ka Band,Sat1,ASF,10.744372698169196,10.755496286847594,0.011123588678398022,[],[10],[0.011123588678398022]
23,Ka Band,Sat1,ASF,2.0822484052349064,2.0933717796524713,0.011123374417564946,[],[2],[0.011123374417564946]
324,Ka Band,Sat1,ASF,28.695752637719043,28.7068701461783,0.011117508459257408,[],[28],[0.011117508459257408]
106,Ka Band,Sat1,ASF,9.161705791661575,9.172822373151652,0.011116581490076882,[],[9],[0.011116581490076882]
39,Ka Band,Sat1,ASF,3.6649220324757805,3.676038340028875,0.011116307553094451,[],[3],[0.011116307553094451]
308,Ka Band,Sat1,ASF,27.11309486301016,27.124203682362488,0.011108819352326549,[],[27],[0.011108819352326549]
214,Ka Band,Sat1,ASF,19.032442886103386,19.043525932574354,0.011083046470968583,[],[19],[0.011083046470968583]
133,Ka Band,Sat1,ASF,11.74559833693924,11.756675245638695,0.011076908699454435,[],[11],[0.011076908699454435]
12,Ka Band,Sat1,ASF,1.081069471178601,1.0921461540563149,0.011076682877713795,[],[1],[0.011076682877713795]
335,Ka Band,Sat1,ASF,29.696978152793907,29.708048640775143,0.011070487981235999,[],[29],[0.011070487981235999]
230,Ka Band,Sat1,ASF,20.6150666740678,20.626130697315443,0.01106402324764133,[],[20],[0.01106402324764133]
117,Ka Band,Sat1,ASF,10.163003185876631,10.174059082519273,0.011055896642641727,[],[10],[0.011055896642641727]
28,Ka Band,Sat1,ASF,2.663685311712713,2.674740913440822,0.011055601728108932,[],[2],[0.011055601728108932]
319,Ka Band,Sat1,ASF,28.114393008048086,28.125440386351908,0.011047378303821631,[],[28],[0.011047378303821631]
203,Ka Band,Sat1,ASF,18.031266942159775,18.042301124744817,0.011034182585042629,[],[18],[0.011034182585042629]
144,Ka Band,Sat1,ASF,12.746823016705955,12.757850745253798,0.011027728547842841,[],[12],[0.011027728547842841]
1,Ka Band,Sat1,ASF,0.0798939851638729,0.09092147529273475,0.011027490128861853,[],[0],[0.011027490128861853]
