ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
19,Ka Band,THEMIS_D,AGO3,0.650931339,0.874375311,0.223443972,"[{'Item1': 2, 'Item2': -1}, {'Item1': 8, 'Item2': -1}, {'Item1': 37, 'Item2': -1}, {'Item1': 269, 'Item2': 1}, {'Item1': 270, 'Item2': 1}, {'Item1': 268, 'Item2': 1}, {'Item1': 902, 'Item2': 1}, {'Item1': 1050, 'Item2': -1}, {'Item1': 1066, 'Item2': -1}, {'Item1': 955, 'Item2': 1}, {'Item1': 954, 'Item2': 1}, {'Item1': 939, 'Item2': 1}, {'Item1': 258, 'Item2': 1}, {'Item1': 284, 'Item2': 1}, {'Item1': 283, 'Item2': 1}, {'Item1': 285, 'Item2': 1}, {'Item1': 970, 'Item2': 1}]",[0],[0.223443972]
18,Ka Band,THEMIS_D,AGO3,0.0,0.163994325,0.163994325,"[{'Item1': 264, 'Item2': -1}, {'Item1': 263, 'Item2': 4}, {'Item1': 256, 'Item2': 4}, {'Item1': 257, 'Item2': 4}, {'Item1': 282, 'Item2': 4}]",[0],[0.163994325]
36,Ka Band,THEMIS_D,USH2,0.0,0.264980806,0.264980806,"[{'Item1': 6, 'Item2': 4}, {'Item1': 7, 'Item2': -1}, {'Item1': 18, 'Item2': 4}, {'Item1': 22, 'Item2': -1}, {'Item1': 21, 'Item2': 4}, {'Item1': 20, 'Item2': 4}, {'Item1': 29, 'Item2': 4}, {'Item1': 291, 'Item2': 4}, {'Item1': 641, 'Item2': 4}, {'Item1': 642, 'Item2': 4}, {'Item1': 290, 'Item2': 4}, {'Item1': 759, 'Item2': 4}, {'Item1': 760, 'Item2': 4}, {'Item1': 555, 'Item2': 4}, {'Item1': 556, 'Item2': 4}, {'Item1': 554, 'Item2': 4}]",[0],[0.264980806]
37,Ka Band,THEMIS_D,USH2,0.930289525,1.0,0.06971047500000005,"[{'Item1': 35, 'Item2': -1}, {'Item1': 31, 'Item2': -1}]","[0, 1]","[0.06971047500000005, 0.0]"
932,Ka Band,THEMIS_D,USD1,0.335022158,0.502150331,0.16712817299999994,"[{'Item1': 931, 'Item2': 6}, {'Item1': 38, 'Item2': 1}, {'Item1': 620, 'Item2': 1}, {'Item1': 621, 'Item2': 6}, {'Item1': 876, 'Item2': 1}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}, {'Item1': 940, 'Item2': 1}, {'Item1': 941, 'Item2': 1}]",[0],[0.16712817299999994]
1068,Ka Band,LRO,WS1,0.732610297,1.0,0.267389703,"[{'Item1': 2, 'Item2': -1}, {'Item1': 4, 'Item2': -1}, {'Item1': 40, 'Item2': -1}, {'Item1': 215, 'Item2': 1}, {'Item1': 214, 'Item2': 1}, {'Item1': 913, 'Item2': 1}, {'Item1': 1071, 'Item2': -1}, {'Item1': 1072, 'Item2': -1}, {'Item1': 960, 'Item2': 1}, {'Item1': 1032, 'Item2': 1}, {'Item1': 933, 'Item2': 1}]","[0, 1]","[0.267389703, 0.0]"
4,Ka Band,LRO,ASF3,0.955509478,1.0,0.04449052200000003,"[{'Item1': 83, 'Item2': 1}]","[0, 1]","[0.04449052200000003, 0.0]"
3,Ka Band,LRO,ASF3,0.0,0.013196295,0.013196295,"[{'Item1': 76, 'Item2': 4}]",[0],[0.013196295]
1047,Ka Band,LRO,WG11,0.61830998,1.0,0.38169001999999996,"[{'Item1': 8, 'Item2': -1}, {'Item1': 1068, 'Item2': -1}, {'Item1': 4, 'Item2': -1}, {'Item1': 40, 'Item2': -1}, {'Item1': 648, 'Item2': 1}, {'Item1': 57, 'Item2': 1}, {'Item1': 451, 'Item2': -1}, {'Item1': 874, 'Item2': 1}, {'Item1': 873, 'Item2': 1}, {'Item1': 1067, 'Item2': -1}, {'Item1': 1069, 'Item2': -1}, {'Item1': 243, 'Item2': 1}, {'Item1': 240, 'Item2': 1}, {'Item1': 930, 'Item2': 1}, {'Item1': 937, 'Item2': 1}, {'Item1': 899, 'Item2': 1}, {'Item1': 900, 'Item2': 1}, {'Item1': 910, 'Item2': 1}, {'Item1': 909, 'Item2': 1}, {'Item1': 486, 'Item2': 1}, {'Item1': 487, 'Item2': -1}, {'Item1': 651, 'Item2': 1}, {'Item1': 935, 'Item2': 1}, {'Item1': 1074, 'Item2': 1}, {'Item1': 915, 'Item2': 1}, {'Item1': 1028, 'Item2': 1}, {'Item1': 951, 'Item2': 1}, {'Item1': 1073, 'Item2': -1}]","[0, 1]","[0.38169001999999996, 0.0]"
38,Ka Band,LRO,USD1,0.0,0.335022158,0.335022158,"[{'Item1': 931, 'Item2': -1}, {'Item1': 932, 'Item2': -1}, {'Item1': 3, 'Item2': 4}, {'Item1': 39, 'Item2': 4}, {'Item1': 620, 'Item2': 4}, {'Item1': 619, 'Item2': 4}, {'Item1': 618, 'Item2': 4}, {'Item1': 876, 'Item2': 4}, {'Item1': 102, 'Item2': -1}, {'Item1': 123, 'Item2': -1}, {'Item1': 940, 'Item2': 4}, {'Item1': 216, 'Item2': 4}, {'Item1': 292, 'Item2': 4}, {'Item1': 293, 'Item2': 4}, {'Item1': 294, 'Item2': 4}]",[0],[0.335022158]
39,Ka Band,LRO,USH1,0.0,0.116413437,0.116413437,"[{'Item1': 3, 'Item2': 4}, {'Item1': 643, 'Item2': 4}, {'Item1': 118, 'Item2': 4}, {'Item1': 117, 'Item2': 4}]",[0],[0.116413437]
40,Ka Band,LRO,USH1,0.912883122,1.0,0.08711687800000001,"[{'Item1': 4, 'Item2': -1}, {'Item1': 122, 'Item2': 1}]","[0, 1]","[0.08711687800000001, 0.0]"
15,Ka Band,COSMIC-1D,MG1,0.906292207,0.913278553,0.006986346000000032,"[{'Item1': 462, 'Item2': 6}]",[0],[0.006986346000000032]
16,Ka Band,COSMIC-1D,MG1,0.977252569,0.984187273,0.006934703999999958,"[{'Item1': 463, 'Item2': 6}]",[0],[0.006934703999999958]
14,Ka Band,COSMIC-1D,MG1,0.835560811,0.842255135,0.006694324000000029,"[{'Item1': 461, 'Item2': 6}, {'Item1': 870, 'Item2': 1}]",[0],[0.006694324000000029]
10,Ka Band,COSMIC-1D,MG1,0.069968608,0.076211945,0.006243337000000002,"[{'Item1': 42, 'Item2': 1}, {'Item1': 59, 'Item2': 6}]",[0],[0.006243337000000002]
13,Ka Band,COSMIC-1D,MG1,0.765359475,0.77117058,0.005811105000000039,"[{'Item1': 460, 'Item2': 6}, {'Item1': 869, 'Item2': 6}]",[0],[0.005811105000000039]
9,Ka Band,COSMIC-1D,MG1,0.0,0.005785065,0.005785065,"[{'Item1': 41, 'Item2': -1}]",[0],[0.005785065]
11,Ka Band,COSMIC-1D,MG1,0.141178107,0.145814915,0.004636807999999992,"[{'Item1': 60, 'Item2': 1}]",[0],[0.004636807999999992]
12,Ka Band,COSMIC-1D,MG1,0.696205541,0.699769883,0.003564341999999998,"[{'Item1': 459, 'Item2': 6}, {'Item1': 868, 'Item2': 6}]",[0],[0.003564341999999998]
215,Ka Band,DSCOVR,WS1,0.924353504,0.943683831,0.019330326999999925,"[{'Item1': 2, 'Item2': 6}, {'Item1': 1068, 'Item2': 6}, {'Item1': 270, 'Item2': 6}, {'Item1': 27, 'Item2': 1}, {'Item1': 1071, 'Item2': 6}, {'Item1': 1072, 'Item2': 6}]",[0],[0.019330326999999925]
213,Ka Band,DSCOVR,WS1,0.664213789,0.683544107,0.019330317999999957,"[{'Item1': 268, 'Item2': 6}, {'Item1': 25, 'Item2': 1}, {'Item1': 960, 'Item2': 6}, {'Item1': 1031, 'Item2': 1}, {'Item1': 933, 'Item2': 6}]",[0],[0.019330317999999957]
210,Ka Band,DSCOVR,WS1,0.27400421,0.293334521,0.01933031099999999,"[{'Item1': 0, 'Item2': 6}, {'Item1': 1, 'Item2': 1}, {'Item1': 265, 'Item2': 6}, {'Item1': 22, 'Item2': 1}]",[0],[0.01933031099999999]
211,Ka Band,DSCOVR,WS1,0.404074075,0.423404384,0.019330309000000045,"[{'Item1': 266, 'Item2': 6}, {'Item1': 23, 'Item2': 1}, {'Item1': 960, 'Item2': 6}, {'Item1': 933, 'Item2': 6}]",[0],[0.019330309000000045]
212,Ka Band,DSCOVR,WS1,0.53414394,0.553474246,0.019330305999999964,"[{'Item1': 267, 'Item2': 6}, {'Item1': 24, 'Item2': 1}, {'Item1': 960, 'Item2': 6}, {'Item1': 905, 'Item2': 1}, {'Item1': 933, 'Item2': 6}]",[0],[0.019330305999999964]
209,Ka Band,DSCOVR,WS1,0.14393436,0.163264663,0.019330302999999993,"[{'Item1': 0, 'Item2': 6}, {'Item1': 1, 'Item2': 6}, {'Item1': 264, 'Item2': 6}, {'Item1': 21, 'Item2': 1}]",[0],[0.019330302999999993]
214,Ka Band,DSCOVR,WS1,0.794283668,0.81361397,0.019330301999999966,"[{'Item1': 2, 'Item2': 6}, {'Item1': 1068, 'Item2': 6}, {'Item1': 269, 'Item2': 6}, {'Item1': 26, 'Item2': 1}, {'Item1': 1071, 'Item2': 6}, {'Item1': 960, 'Item2': 6}]",[0],[0.019330301999999966]
208,Ka Band,DSCOVR,WS1,0.013864509,0.033194796,0.019330286999999998,"[{'Item1': 0, 'Item2': 6}, {'Item1': 1, 'Item2': 6}, {'Item1': 263, 'Item2': 6}, {'Item1': 20, 'Item2': 1}, {'Item1': 259, 'Item2': 1}]",[0],[0.019330286999999998]
267,Ka Band,DSCOVR,AGO3,0.553474246,0.5661047,0.012630454000000069,"[{'Item1': 212, 'Item2': 1}, {'Item1': 939, 'Item2': 6}, {'Item1': 968, 'Item2': 6}]",[0],[0.012630454000000069]
265,Ka Band,DSCOVR,AGO3,0.287350474,0.305964962,0.018614487999999985,"[{'Item1': 17, 'Item2': 6}, {'Item1': 210, 'Item2': 1}]",[0],[0.018614487999999985]
269,Ka Band,DSCOVR,AGO3,0.807629923,0.826244403,0.01861447999999999,"[{'Item1': 19, 'Item2': 6}, {'Item1': 214, 'Item2': 1}, {'Item1': 1050, 'Item2': 6}, {'Item1': 1066, 'Item2': 6}, {'Item1': 283, 'Item2': 1}]",[0],[0.01861447999999999]
270,Ka Band,DSCOVR,AGO3,0.937699783,0.956314262,0.018614479000000017,"[{'Item1': 19, 'Item2': 6}, {'Item1': 215, 'Item2': 1}, {'Item1': 1050, 'Item2': 6}, {'Item1': 1066, 'Item2': 6}, {'Item1': 285, 'Item2': 1}]",[0],[0.018614479000000017]
268,Ka Band,DSCOVR,AGO3,0.683544107,0.69617454,0.012630432999999996,"[{'Item1': 19, 'Item2': 6}, {'Item1': 213, 'Item2': 1}, {'Item1': 1050, 'Item2': 6}, {'Item1': 939, 'Item2': 6}]",[0],[0.012630432999999996]
266,Ka Band,DSCOVR,AGO3,0.423404384,0.436034818,0.012630433999999968,"[{'Item1': 211, 'Item2': 1}, {'Item1': 952, 'Item2': 1}, {'Item1': 939, 'Item2': 6}, {'Item1': 966, 'Item2': 1}]",[0],[0.012630433999999968]
264,Ka Band,DSCOVR,AGO3,0.157280631,0.175895097,0.018614465999999996,"[{'Item1': 17, 'Item2': 6}, {'Item1': 18, 'Item2': 1}, {'Item1': 209, 'Item2': 1}]",[0],[0.018614465999999996]
263,Ka Band,DSCOVR,AGO3,0.027210793,0.045825241,0.018614448000000002,"[{'Item1': 17, 'Item2': 6}, {'Item1': 18, 'Item2': 6}, {'Item1': 208, 'Item2': 1}, {'Item1': 256, 'Item2': 1}, {'Item1': 282, 'Item2': 1}]",[0],[0.018614448000000002]
25,Ka Band,DSCOVR,USH2,0.642741004,0.664213789,0.02147278500000005,"[{'Item1': 213, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 761, 'Item2': 1}, {'Item1': 1042, 'Item2': 6}, {'Item1': 938, 'Item2': 6}]",[0],[0.02147278500000005]
26,Ka Band,DSCOVR,USH2,0.772810874,0.799649903,0.026839029000000014,"[{'Item1': 214, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 30, 'Item2': 6}, {'Item1': 33, 'Item2': 6}, {'Item1': 1042, 'Item2': 6}]",[0],[0.026839029000000014]
24,Ka Band,DSCOVR,USH2,0.512671159,0.53414394,0.02147278099999994,"[{'Item1': 34, 'Item2': 6}, {'Item1': 212, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 938, 'Item2': 6}]",[0],[0.02147278099999994]
27,Ka Band,DSCOVR,USH2,0.902880746,0.929719764,0.026839017999999992,"[{'Item1': 215, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 33, 'Item2': 6}, {'Item1': 1042, 'Item2': 6}]",[0],[0.026839017999999992]
22,Ka Band,DSCOVR,USH2,0.252531443,0.279370457,0.026839013999999994,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 1}, {'Item1': 210, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 32, 'Item2': 6}, {'Item1': 290, 'Item2': 1}]",[0],[0.026839013999999994]
23,Ka Band,DSCOVR,USH2,0.382601309,0.404074075,0.021472765999999976,"[{'Item1': 34, 'Item2': 6}, {'Item1': 211, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 32, 'Item2': 6}, {'Item1': 938, 'Item2': 6}]",[0],[0.021472765999999976]
21,Ka Band,DSCOVR,USH2,0.122461587,0.149300595,0.02683900800000001,"[{'Item1': 34, 'Item2': 6}, {'Item1': 36, 'Item2': 6}, {'Item1': 209, 'Item2': 6}, {'Item1': 28, 'Item2': 6}, {'Item1': 29, 'Item2': 6}, {'Item1': 32, 'Item2': 6}, {'Item1': 291, 'Item2': 6}, {'Item1': 290, 'Item2': 6}]",[0],[0.02683900800000001]
20,Ka Band,DSCOVR,USH2,0.0,0.019230734,0.019230734,"[{'Item1': 208, 'Item2': -1}]",[0],[0.019230734]
624,Ka Band,DSCOVR,USD1,0.873095519,0.895167151,0.022071631999999952,"[{'Item1': 931, 'Item2': 6}, {'Item1': 1070, 'Item2': 6}]",[0],[0.022071631999999952]
623,Ka Band,DSCOVR,USD1,0.743025659,0.765097289,0.02207163000000001,"[{'Item1': 931, 'Item2': 6}, {'Item1': 1070, 'Item2': 6}]",[0],[0.02207163000000001]
622,Ka Band,DSCOVR,USD1,0.612955799,0.635027428,0.022071629000000037,"[{'Item1': 931, 'Item2': 6}]",[0],[0.022071629000000037]
620,Ka Band,DSCOVR,USD1,0.352816078,0.374887704,0.02207162600000001,"[{'Item1': 931, 'Item2': 6}, {'Item1': 932, 'Item2': 6}, {'Item1': 38, 'Item2': 6}, {'Item1': 876, 'Item2': 6}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}]",[0],[0.02207162600000001]
621,Ka Band,DSCOVR,USD1,0.502150331,0.504957566,0.002807235000000019,"[{'Item1': 931, 'Item2': 6}, {'Item1': 932, 'Item2': 1}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}]",[0],[0.002807235000000019]
619,Ka Band,DSCOVR,USD1,0.222746244,0.244817843,0.022071598999999997,"[{'Item1': 38, 'Item2': 6}, {'Item1': 876, 'Item2': 6}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}]",[0],[0.022071598999999997]
618,Ka Band,DSCOVR,USD1,0.09267639,0.114747982,0.022071592,"[{'Item1': 38, 'Item2': 6}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}, {'Item1': 216, 'Item2': 6}, {'Item1': 293, 'Item2': 1}]",[0],[0.022071592]
28,Ka Band,GOES (Prof.),USH2,0.0,1.0,1.0,"[{'Item1': 34, 'Item2': 4}, {'Item1': 35, 'Item2': 7}, {'Item1': 36, 'Item2': 4}, {'Item1': 37, 'Item2': 7}, {'Item1': 25, 'Item2': 4}, {'Item1': 26, 'Item2': 4}, {'Item1': 24, 'Item2': 4}, {'Item1': 27, 'Item2': 4}, {'Item1': 22, 'Item2': 4}, {'Item1': 23, 'Item2': 4}, {'Item1': 21, 'Item2': 4}, {'Item1': 20, 'Item2': 4}, {'Item1': 29, 'Item2': 4}, {'Item1': 30, 'Item2': 4}, {'Item1': 31, 'Item2': 7}, {'Item1': 32, 'Item2': 4}, {'Item1': 33, 'Item2': 7}, {'Item1': 291, 'Item2': 4}, {'Item1': 641, 'Item2': 4}, {'Item1': 642, 'Item2': 4}, {'Item1': 290, 'Item2': 4}, {'Item1': 759, 'Item2': 4}, {'Item1': 762, 'Item2': 4}, {'Item1': 761, 'Item2': 4}, {'Item1': 760, 'Item2': 4}, {'Item1': 1042, 'Item2': 7}, {'Item1': 555, 'Item2': 4}, {'Item1': 557, 'Item2': 4}, {'Item1': 556, 'Item2': 4}, {'Item1': 558, 'Item2': 4}, {'Item1': 554, 'Item2': 4}, {'Item1': 938, 'Item2': 4}]","[0, 1]","[1.0, 0.0]"
29,Ka Band,RBSP_B,USH2,0.0,0.176387452,0.176387452,"[{'Item1': 21, 'Item2': 4}, {'Item1': 20, 'Item2': 4}, {'Item1': 291, 'Item2': -1}, {'Item1': 641, 'Item2': 4}, {'Item1': 642, 'Item2': -1}, {'Item1': 290, 'Item2': -1}, {'Item1': 759, 'Item2': -1}, {'Item1': 555, 'Item2': 4}, {'Item1': 554, 'Item2': 4}]",[0],[0.176387452]
30,Ka Band,RBSP_B,USH2,0.799649903,0.862914547,0.06326464399999998,"[{'Item1': 26, 'Item2': 1}, {'Item1': 28, 'Item2': 6}, {'Item1': 33, 'Item2': 6}, {'Item1': 1042, 'Item2': 6}]",[0],[0.06326464399999998]
31,Ka Band,RBSP_B,USH2,0.991946321,1.0,0.00805367899999998,[],"[0, 1]","[0.00805367899999998, 0.0]"
876,Ka Band,RBSP_B,USD1,0.235010676,0.335022158,0.10001148200000001,"[{'Item1': 931, 'Item2': 6}, {'Item1': 932, 'Item2': 6}, {'Item1': 38, 'Item2': 6}, {'Item1': 620, 'Item2': 1}, {'Item1': 619, 'Item2': 1}, {'Item1': 102, 'Item2': 6}, {'Item1': 123, 'Item2': 6}, {'Item1': 940, 'Item2': 1}]",[0],[0.10001148200000001]
878,Ka Band,RBSP_B,USD1,0.973901156,1.0,0.026098843999999954,"[{'Item1': 931, 'Item2': 1}, {'Item1': 31, 'Item2': -1}, {'Item1': 943, 'Item2': 1}, {'Item1': 295, 'Item2': 1}]","[0, 1]","[0.026098843999999954, 0.0]"
877,Ka Band,RBSP_B,USD1,0.544904334,0.555838493,0.010934158999999943,"[{'Item1': 931, 'Item2': 6}, {'Item1': 102, 'Item2': 1}, {'Item1': 123, 'Item2': 6}]",[0],[0.010934158999999943]
32,Ka Band,SDO,USH2,0.0,0.428826041,0.428826041,"[{'Item1': 36, 'Item2': 4}, {'Item1': 22, 'Item2': 4}, {'Item1': 23, 'Item2': 4}, {'Item1': 21, 'Item2': 4}, {'Item1': 20, 'Item2': 4}, {'Item1': 29, 'Item2': 4}, {'Item1': 291, 'Item2': 4}, {'Item1': 641, 'Item2': 4}, {'Item1': 642, 'Item2': 4}, {'Item1': 290, 'Item2': 4}, {'Item1': 759, 'Item2': 4}, {'Item1': 760, 'Item2': 4}, {'Item1': 555, 'Item2': 4}, {'Item1': 557, 'Item2': 4}, {'Item1': 556, 'Item2': 4}, {'Item1': 558, 'Item2': 4}, {'Item1': 554, 'Item2': 4}, {'Item1': 938, 'Item2': -1}]",[0],[0.428826041]
33,Ka Band,SDO,USH2,0.732907907,1.0,0.26709209300000003,"[{'Item1': 35, 'Item2': -1}, {'Item1': 37, 'Item2': -1}, {'Item1': 26, 'Item2': 1}, {'Item1': 27, 'Item2': 1}, {'Item1': 30, 'Item2': 1}, {'Item1': 31, 'Item2': -1}]","[0, 1]","[0.26709209300000003, 0.0]"
645,Ka Band,LANDSAT-8,WG11,0.109499466,0.114960599,0.005461132999999993,"[{'Item1': 5, 'Item2': 6}, {'Item1': 6, 'Item2': 6}]",[0],[0.005461132999999993]
648,Ka Band,LANDSAT-8,WG11,0.630008062,0.635246395,0.005238332999999984,"[{'Item1': 1047, 'Item2': 6}, {'Item1': 930, 'Item2': 6}]",[0],[0.005238332999999984]
647,Ka Band,LANDSAT-8,WG11,0.563529049,0.568365338,0.004836288999999994,"[{'Item1': 930, 'Item2': 6}]",[0],[0.004836288999999994]
646,Ka Band,LANDSAT-8,WG11,0.176590436,0.181131982,0.004541546000000007,"[{'Item1': 5, 'Item2': 6}, {'Item1': 6, 'Item2': 6}]",[0],[0.004541546000000007]
46,Ka Band,LANDSAT-8,MG1,0.333836723,0.340023455,0.006186731999999973,"[{'Item1': 456, 'Item2': 6}, {'Item1': 468, 'Item2': 1}]",[0],[0.006186731999999973]
42,Ka Band,LANDSAT-8,MG1,0.067052304,0.069968608,0.0029163040000000084,"[{'Item1': 10, 'Item2': 6}, {'Item1': 59, 'Item2': 6}]",[0],[0.0029163040000000084]
45,Ka Band,LANDSAT-8,MG1,0.267104933,0.273184396,0.006079463000000007,"[{'Item1': 455, 'Item2': 1}]",[0],[0.006079463000000007]
43,Ka Band,LANDSAT-8,MG1,0.133871783,0.139932676,0.006060893000000012,"[{'Item1': 60, 'Item2': 6}]",[0],[0.006060893000000012]
41,Ka Band,LANDSAT-8,MG1,0.005785065,0.006128934,0.0003438690000000001,"[{'Item1': 9, 'Item2': 1}]",[0],[0.0003438690000000001]
